flow_duration,total_fwd_packets,total_bwd_packets,fwd_packet_length_max,bwd_packet_length_max,flow_bytes_per_sec,flow_packets_per_sec,syn_flag_count,ack_flag_count,rst_flag_count,label
24184,1,1,45,129,7194.839563,82.69930533,0,0,0,Normal
77225,1,1,39,94,1722.240207,25.89834898,0,0,0,Normal
31348,4,2,31,115,11292.58645,191.3997703,0,0,0,Normal
30386,1,1,71,139,6911.07747,65.81978543,0,0,0,Normal
2714977,8,5,20,5840,4278.120956,4.788254191,2,12,1,DDoS
58938610,2,2,54,132,5.97231594,0.067867227,0,0,0,Normal
5024908,9,6,20,5755,2585.121956,2.98512928,2,14,1,DDoS
1682063,8,4,20,8760,6905.211041,7.134096642,2,11,1,DDoS
54750,2,2,47,237,10374.42922,73.05936073,0,0,0,Normal
637,1,1,0,0,0.0,3139.717425,1,1,1,BruteForce
2462032,8,5,20,7300,4717.647862,5.280191322,2,12,1,DDoS
6848993,8,6,20,10220,1695.869743,2.044096117,2,13,1,DDoS
110161,1,1,59,267,2959.305017,18.1552455,0,0,0,Normal
23945,1,1,60,276,14032.15703,83.52474421,0,0,0,Normal
92479,2,2,30,208,5147.11448,43.25306286,0,0,0,Normal
10807598,8,6,20,4380,1074.706887,1.295384969,2,13,1,DDoS
460,1,1,85,167,547826.087,4347.826087,0,0,0,Normal
4029900,8,6,20,4380,2882.205514,3.474031614,2,13,1,DDoS
137863,2,2,31,112,2074.523259,29.01431131,0,0,0,Normal
16457,1,1,48,48,5833.38397,121.5288327,0,0,0,Normal
150,2,2,36,68,1386666.667,26666.66667,0,0,0,Normal
115989,1,1,49,174,1922.596108,17.24301442,0,0,0,Normal
3795564,7,5,20,5840,3060.151271,3.161585472,2,11,1,DDoS
4336901,8,4,20,8760,2678.179649,2.766952716,2,11,1,DDoS
117156544,28,37,190,4380,434.8626057,0.554813225,2,64,0,Normal
47,1,1,0,0,0.0,42553.19149,1,1,1,PortScan
8111816,9,5,20,7215,1431.861867,1.725877411,2,13,1,DDoS
30570,1,1,47,134,5920.837422,65.42361793,0,0,0,Normal
2887893,9,7,20,4380,4498.089091,5.540371475,2,15,1,DDoS
116834485,28,35,325,2920,385.5710923,0.539224357,2,62,0,Normal
4880865,9,6,20,7300,2379.701139,3.07322575,2,14,1,DDoS
32513,1,1,46,142,5782.302464,61.513856,0,0,0,Normal
176,2,2,65,193,2931818.182,22727.27273,0,0,0,Normal
60869,1,1,59,123,2990.027765,32.85744796,0,0,0,Normal
365,2,2,30,172,1106849.315,10958.90411,0,0,0,Normal
791,1,1,0,0,0.0,2528.445006,1,1,1,BruteForce
30964,2,2,43,99,9171.94161,129.1822762,0,0,0,Normal
6936785,8,7,20,2920,1674.406804,2.162385024,2,14,1,DDoS
265,2,2,44,331,2830188.679,15094.33962,0,0,0,Normal
10467418,7,6,20,4380,1109.633722,1.241949065,2,12,1,DDoS
109584148,350,421,479,2015,886.7705939,7.03568914,0,771,0,Normal
34444641,2,2,54,135,9.958007691,0.11612837,0,0,0,Normal
801,3,1,0,0,0.0,4993.757803,2,3,1,PortScan
12757713,8,4,20,7215,910.4296358,0.940607458,2,11,1,DDoS
59188,4,2,37,99,5845.77955,101.3718997,0,0,0,Normal
3604073,8,6,20,4380,3222.742714,3.884494016,2,13,1,DDoS
23675,1,1,39,103,5997.888068,84.47729673,0,0,0,Normal
31148,1,1,43,88,4205.727495,64.20958007,0,0,0,Normal
23396,1,1,77,159,10087.19439,85.48469824,0,0,0,Normal
23363,1,1,58,90,6334.802893,85.60544451,0,0,0,Normal
62088,1,1,47,106,2464.244298,32.21234377,0,0,0,Normal
2030240,8,5,20,11595,5720.998503,6.40318386,2,12,1,DDoS
37666,1,1,48,48,2548.717676,53.09828493,0,0,0,Normal
23612,1,1,56,114,7199.728951,84.70269355,0,0,0,Normal
3215040,10,7,20,4380,3612.707773,5.287648054,2,16,1,DDoS
8949457,9,7,20,5840,1297.844104,1.787817965,2,15,1,DDoS
206,2,2,39,102,1368932.039,19417.47573,0,0,0,Normal
900322,9,7,20,5840,12900.93989,17.77141956,2,15,1,DDoS
38,1,1,0,0,0.0,52631.57895,1,1,1,PortScan
112395791,49,43,3218,1448,363.1986539,0.818535989,2,91,0,Normal
149,2,2,27,43,939597.3154,26845.63758,0,0,0,Normal
10900442,8,6,20,5840,1065.553122,1.284351589,2,13,1,DDoS
8294696,9,6,20,10135,1400.292428,1.808384539,2,14,1,DDoS
48820,2,2,33,130,6677.591151,81.93363376,0,0,0,Normal
2534982,2,2,46,182,147.9300445,1.577920474,0,0,0,Normal
10006247,8,4,20,8760,1160.774864,1.199250828,2,11,1,DDoS
3225998,7,6,20,5840,3600.436206,4.029760713,2,12,1,DDoS
118930286,20,26,473,1430,135.4490983,0.386781211,2,45,0,Normal
11175812,7,5,20,7215,1039.298084,1.073747483,2,11,1,DDoS
140894,1,1,41,183,1589.847687,14.19506863,0,0,0,Normal
11231276,9,6,20,10135,1034.165664,1.335556174,2,14,1,DDoS
30970,1,1,45,125,5489.18308,64.57862448,0,0,0,Normal
69986,1,1,48,48,1371.702912,28.577144,0,0,0,Normal
3714044,9,4,20,11595,3127.318901,3.500227784,2,12,1,DDoS
94167,2,2,34,66,2123.886287,42.47772574,0,0,0,Normal
1088969,8,5,20,5840,10666.05202,11.93789722,2,12,1,DDoS
9804290,9,5,20,7300,1184.68548,1.427946338,2,13,1,DDoS
2214926,7,5,20,7300,5243.967519,5.417788224,2,11,1,DDoS
247,2,2,31,84,931174.0891,16194.33198,0,0,0,Normal
24620,2,2,35,378,33549.95938,162.469537,0,0,0,Normal
48748,4,2,34,107,7179.781735,123.0819726,0,0,0,Normal
2992948,8,5,20,7300,3880.789108,4.343543556,2,12,1,DDoS
556,1,1,0,0,0.0,3597.122302,1,1,1,BruteForce
118331443,16,16,354,1430,52.37830151,0.270426855,2,31,0,Normal
48956,2,2,37,138,7149.276902,81.70602173,0,0,0,Normal
4825864,9,5,20,5840,2406.822903,2.901034923,2,13,1,DDoS
6762849,9,5,20,10135,1717.471438,2.07013346,2,13,1,DDoS
24267,1,1,52,113,6799.357152,82.41645032,0,0,0,Normal
180944,1,1,46,167,1177.159784,11.05314351,0,0,0,Normal
30743,1,1,76,204,9107.764369,65.05545978,0,0,0,Normal
608,1,1,55,342,652960.5263,3289.473684,0,0,0,Normal
3253914,8,6,20,5840,3569.547321,4.302510761,2,13,1,DDoS
23748,2,2,40,62,8590.197069,168.4352367,0,0,0,Normal
61603,1,1,49,81,2110.286837,32.46595133,0,0,0,Normal
54,1,1,0,0,0.0,37037.03704,1,1,1,PortScan
8949214,9,6,20,10135,1297.879344,1.676124853,2,14,1,DDoS
1961260,9,5,20,7300,5922.213271,7.138268256,2,13,1,DDoS
280481,1,1,45,61,377.9222122,7.130607777,0,0,0,Normal
12162686,8,4,20,8760,954.9699795,0.986624172,2,11,1,DDoS
11376702,8,8,20,2920,1020.946141,1.406382975,2,15,1,DDoS
67035399,2,2,48,48,2.864158383,0.059669966,0,0,0,Normal
307536,4,2,38,214,1885.958067,19.50991103,0,0,0,Normal
42,1,1,0,0,0.0,47619.04762,1,1,1,PortScan
2199079,9,5,20,10135,5281.75659,6.366301529,2,13,1,DDoS
59544,1,1,49,221,4534.461911,33.58860674,0,0,0,Normal
421,1,1,0,0,0.0,4750.593824,1,1,1,BruteForce
5990829,8,5,20,7300,1938.796784,2.169983486,2,12,1,DDoS
194,2,2,30,180,2164948.454,20618.5567,0,0,0,Normal
7834820,9,5,20,8760,1657.983208,1.786894913,2,13,1,DDoS
68632,1,1,50,137,2724.676536,29.14092552,0,0,0,Normal
191,2,2,33,82,1204188.482,20942.40838,0,0,0,Normal
65215337,24,29,1220,1430,140.258418,0.812692266,2,52,0,Normal
8163504,9,7,20,5840,1422.795897,1.959942691,2,15,1,DDoS
1900060,7,5,20,7300,6112.964854,6.315590034,2,11,1,DDoS
120251,1,1,44,124,1397.077779,16.63187832,0,0,0,Normal
207801,1,1,41,142,880.6502375,9.624592759,0,0,0,Normal
6383137,9,6,20,7215,1819.638212,2.349941729,2,14,1,DDoS
121409,1,1,48,158,1696.744063,16.47324333,0,0,0,Normal
117379472,19,20,249,1418,129.0089293,0.332255712,2,38,0,Normal
7202040,8,5,20,7215,1612.737502,1.805044126,2,12,1,DDoS
6042732,8,4,20,11595,1922.143825,1.985856728,2,11,1,DDoS
267,2,2,48,306,2651685.393,14981.27341,0,0,0,Normal
4117918,8,6,20,4380,2820.600119,3.399776295,2,13,1,DDoS
1243,2,2,30,308,543845.535,3218.020917,0,0,0,Normal
9813538,8,7,20,5840,1183.569066,1.52850073,2,14,1,DDoS
111830214,36,18,403,72,76.45518768,0.48287487,0,54,0,Normal
4018903,8,6,20,4380,2890.092147,3.483537672,2,13,1,DDoS
862,3,1,0,0,0.0,4640.37123,2,3,1,PortScan
12102719,8,4,20,7215,959.7017001,0.991512734,2,11,1,DDoS
26001,1,1,43,181,8615.053267,76.92011846,0,0,0,Normal
72483,1,1,44,100,1986.672737,27.5926769,0,0,0,Normal
62853,1,1,55,111,2641.083162,31.82027906,0,0,0,Normal
5353451,9,6,20,4380,2169.628526,2.801930941,2,14,1,DDoS
3047927,10,6,20,7215,3810.786807,5.249469558,2,15,1,DDoS
488,1,1,0,0,0.0,4098.360656,1,1,1,BruteForce
4007896,7,5,20,5840,2898.02929,2.994089667,2,11,1,DDoS
94260,1,1,48,48,1018.45958,21.21790791,0,0,0,Normal
46323,1,1,67,219,6174.038814,43.1750966,0,0,0,Normal
30496,1,1,54,122,5771.248688,65.58237146,0,0,0,Normal
117454637,25,20,857,1460,67.80490071,0.383126636,2,44,0,Normal
23296,1,1,45,61,4550.137363,85.85164835,0,0,0,Normal
23239,1,1,51,112,7014.071173,86.06222299,0,0,0,Normal
1804410,8,5,20,11595,6437.00711,7.204571023,2,12,1,DDoS
8763761,8,6,20,5840,1325.344222,1.597487654,2,13,1,DDoS
248,2,2,66,194,2096774.194,16129.03226,0,0,0,Normal
294,2,2,37,213,1700680.272,13605.44218,0,0,0,Normal
8076338,9,4,20,11595,1438.151796,1.609640409,2,12,1,DDoS
23529,1,1,42,123,7012.622721,85.00148753,0,0,0,Normal
30990,4,2,42,102,12003.87222,193.6108422,0,0,0,Normal
6033873,8,4,20,8760,1924.965938,1.988772385,2,11,1,DDoS
24911,1,1,50,66,4656.577416,80.28581751,0,0,0,Normal
76893,4,2,32,76,3641.423797,78.03050993,0,0,0,Normal
205,2,2,34,71,1024390.244,19512.19512,0,0,0,Normal
169,2,2,42,70,1325443.787,23668.63905,0,0,0,Normal
1755955,8,5,20,5840,6614.634202,7.403378788,2,12,1,DDoS
37435,1,1,44,76,3205.556298,53.42593829,0,0,0,Normal
46489,1,1,61,111,3699.799953,43.02092968,0,0,0,Normal
197,2,2,40,56,974619.2893,20304.56853,0,0,0,Normal
4139155,9,5,20,11595,2806.128304,3.382332867,2,13,1,DDoS
61382805,15,16,324,1460,112.5396599,0.505027426,2,30,0,Normal
1827192,8,5,20,7215,6356.748497,7.114742184,2,12,1,DDoS
131,2,2,48,48,1465648.855,30534.35115,0,0,0,Normal
13017038,2,2,71,175,34.80054372,0.307289569,0,0,0,Normal
31140,2,2,31,126,10083.4939,128.4521516,0,0,0,Normal
8059984,9,6,20,8760,1441.069858,1.861045878,2,14,1,DDoS
48331,2,2,45,101,6041.670977,82.76261613,0,0,0,Normal
1223979,8,6,20,2920,9489.541896,11.43810474,2,13,1,DDoS
13144786,10,7,20,5840,883.6203191,1.293288457,2,16,1,DDoS
60158,1,1,54,115,2809.268925,33.2457861,0,0,0,Normal
116597639,16,15,398,1430,52.47104532,0.265871593,2,30,0,Normal
139791,1,1,42,191,1666.77397,14.3070727,0,0,0,Normal
23822,1,1,61,122,7681.974645,83.95600705,0,0,0,Normal
12009973,8,7,20,5840,967.1129152,1.248962008,2,14,1,DDoS
197,2,2,44,123,1695431.472,20304.56853,0,0,0,Normal
5636880,7,6,20,5840,2060.537035,2.306240332,2,12,1,DDoS
151,2,2,40,56,1271523.179,26490.06623,0,0,0,Normal
5809860,8,5,20,8760,1999.187588,2.237575432,2,12,1,DDoS
248,2,2,67,195,2112903.226,16129.03226,0,0,0,Normal
115,2,2,35,51,1495652.174,34782.6087,0,0,0,Normal
4106587,9,5,20,11595,2828.382791,3.409157045,2,13,1,DDoS
95936900,2,2,51,175,3.543996106,0.041694072,0,0,0,Normal
31187,1,1,51,67,3783.627794,64.12928464,0,0,0,Normal
195,2,2,78,206,2912820.513,20512.82051,0,0,0,Normal
7433805,7,6,20,5840,1562.456911,1.748767959,2,12,1,DDoS
23448,1,1,95,223,13561.92426,85.29512112,0,0,0,Normal
69331622,8,6,20,10220,167.5281735,0.201928061,2,13,1,DDoS
2102248,8,6,20,5840,5525.037959,6.65953779,2,13,1,DDoS
10841358,10,6,20,10135,1071.360248,1.475829873,2,15,1,DDoS
105793244,3,3,76,109,4.574961327,0.056714397,0,0,0,Normal
9886764,8,6,20,7300,1174.802999,1.41603461,2,13,1,DDoS
35925,4,4,44,109,17035.49061,222.6861517,0,0,0,Normal
12097791,8,5,20,4380,960.0926318,1.074576342,2,12,1,DDoS
12037660,9,5,20,8760,1079.113383,1.163016732,2,13,1,DDoS
2030629,8,6,20,5840,5719.902552,6.894415474,2,13,1,DDoS
23741,1,1,47,63,4633.334737,84.24244977,0,0,0,Normal
48380,1,1,48,129,3658.536585,41.33939644,0,0,0,Normal
60729,1,1,65,205,4445.981327,32.93319501,0,0,0,Normal
197,2,2,37,165,2050761.421,20304.56853,0,0,0,Normal
4997878,8,4,20,7215,2323.9863,2.401018992,2,11,1,DDoS
12083286,9,6,20,10135,961.2451447,1.241384173,2,14,1,DDoS
30979,1,1,62,90,4906.549598,64.55986313,0,0,0,Normal
9120071,9,5,20,11595,1273.564647,1.535075769,2,13,1,DDoS
62677,1,1,43,183,3605.788407,31.90963192,0,0,0,Normal
15,13,0,45,0,39000000.0,866666.6667,0,0,0,Normal
115002910,25,23,569,1460,63.11144648,0.417380743,2,47,0,Normal
116746015,4,4,65,237,9.250851089,0.068524823,0,0,0,Normal
30689,1,1,47,175,7233.862296,65.16993059,0,0,0,Normal
48064,1,1,40,56,1997.336884,41.61118509,0,0,0,Normal
167,2,2,45,61,1269461.078,23952.09581,0,0,0,Normal
118659652,12,12,194,1430,43.9155173,0.202259147,2,23,0,Normal
60625,4,2,34,80,4882.474227,98.96907216,0,0,0,Normal
181,2,2,56,120,1944751.381,22099.44751,0,0,0,Normal
7630789,9,6,20,8760,1702.314138,1.965720714,2,14,1,DDoS
69269,1,1,49,112,2324.272041,28.87294461,0,0,0,Normal
4086980,8,6,20,5840,2841.951759,3.425512236,2,13,1,DDoS
30599,1,1,55,183,7778.031962,65.36161312,0,0,0,Normal
5991862,7,7,20,5840,1938.462535,2.336502409,2,13,1,DDoS
6922819,7,5,20,7300,1677.784729,1.733397912,2,11,1,DDoS
176,2,2,33,138,1943181.818,22727.27273,0,0,0,Normal
11822724,7,5,20,5840,982.4301066,1.014994514,2,11,1,DDoS
8010789,8,5,20,5840,1449.919602,1.622811436,2,12,1,DDoS
65709,1,1,46,78,1887.108311,30.43723082,0,0,0,Normal
149,2,2,40,56,1288590.604,26845.63758,0,0,0,Normal
4122927,8,4,20,8760,2817.173333,2.910553595,2,11,1,DDoS
928754,8,4,20,11595,12506.00267,12.92053655,2,11,1,DDoS
16179,1,1,48,48,5933.617653,123.6170344,0,0,0,Normal
31196,4,4,44,60,13335.04295,256.4431337,0,0,0,Normal
66103,1,1,55,183,3600.441735,30.2558129,0,0,0,Normal
48538,4,2,39,112,7828.917549,123.6144876,0,0,0,Normal
7379822,8,4,20,11595,1573.886199,1.626055479,2,11,1,DDoS
5618486,9,7,20,4380,2067.282894,2.847742257,2,15,1,DDoS
171172,4,2,44,100,2196.620943,35.05246185,0,0,0,Normal
47176,1,1,47,128,3709.513312,42.39443785,0,0,0,Normal
8389958,8,5,20,7300,1384.393104,1.549471404,2,12,1,DDoS
1001,2,2,28,284,623376.6234,3996.003996,0,0,0,Normal
23415,1,1,45,301,14776.85245,85.41533205,0,0,0,Normal
2165962,8,5,20,4380,5362.513285,6.001952019,2,12,1,DDoS
47834,1,1,43,282,6794.330393,41.81126395,0,0,0,Normal
12593616,9,7,20,5840,922.2926918,1.270484982,2,15,1,DDoS
443,1,1,0,0,0.0,4514.672686,1,1,1,BruteForce
61890165,7,7,172,80,9.726908952,0.226207185,0,14,0,Normal
25727,1,1,91,173,10261.59288,77.73933999,0,0,0,Normal
69822,1,1,48,113,2305.863481,28.64426685,0,0,0,Normal
7411601,9,7,20,5840,1567.137788,2.15877784,2,15,1,DDoS
146547,1,1,0,0,0.0,13.64749875,1,1,1,Normal
59426,1,1,72,138,3533.806751,33.65530239,0,0,0,Normal
30730,2,2,34,118,9892.613082,130.1659616,0,0,0,Normal
6886822,9,5,20,11595,1686.554408,2.03286799,2,13,1,DDoS
31319,2,2,42,172,13665.82586,127.7179987,0,0,0,Normal
90752,1,1,48,142,2093.617772,22.03808181,0,0,0,Normal
432222,1,1,48,100,342.4166285,4.627251736,0,0,0,Normal
656,1,1,0,0,0.0,3048.780488,1,1,1,BruteForce
558,1,1,0,0,0.0,3584.229391,1,1,1,BruteForce
5971923,9,7,20,5840,1944.934655,2.679204002,2,15,1,DDoS
117633,2,2,36,98,2278.272254,34.00406349,0,0,0,Normal
47855,1,1,44,72,2423.989134,41.7929161,0,0,0,Normal
216,2,2,32,48,740740.7407,18518.51852,0,0,0,Normal
137080,8,6,20,4380,84731.54362,102.130143,2,13,1,DDoS
223,2,2,30,207,2125560.538,17937.21973,0,0,0,Normal
60417,1,1,61,107,2780.674314,33.10326564,0,0,0,Normal
24317,1,1,54,104,6497.512029,82.2469877,0,0,0,Normal
23529,1,1,50,114,6970.121977,85.00148753,0,0,0,Normal
46796,1,1,51,114,3525.942388,42.73869562,0,0,0,Normal
178767,1,1,54,120,973.3340046,11.18774718,0,0,0,Normal
1233921,8,4,20,8760,9413.082361,9.725095853,2,11,1,DDoS
177,2,2,31,63,1062146.893,22598.87006,0,0,0,Normal
48317,2,2,43,106,6167.601465,82.78659685,0,0,0,Normal
7936205,9,6,20,5840,1463.545864,1.890072144,2,14,1,DDoS
324,2,2,30,46,469135.8025,12345.67901,0,0,0,Normal
13076135,10,5,20,11595,888.259413,1.147127955,2,14,1,DDoS
66979,1,1,54,288,5106.078024,29.86010541,0,0,0,Normal
203,2,2,72,200,2679802.956,19704.4335,0,0,0,Normal
4717491,9,6,20,5840,2462.113865,3.179656305,2,14,1,DDoS
8649278,10,7,20,4380,1342.886655,1.965481974,2,16,1,DDoS
77694,1,1,45,121,2136.587124,25.74201354,0,0,0,Normal
11483671,8,4,20,8760,1011.436151,1.044962016,2,11,1,DDoS
30484,1,1,51,105,5117.438656,65.6081879,0,0,0,Normal
119998060,9,6,83,328,9.708490287,0.125002021,0,15,0,Normal
1041,2,2,33,79,215177.7137,3842.459174,0,0,0,Normal
440,1,1,0,0,0.0,4545.454545,1,1,1,BruteForce
194,2,2,47,105,1567010.309,20618.5567,0,0,0,Normal
5807409,4,4,68,196,138.4438396,1.377550643,0,0,0,Normal
725,1,1,56,109,227586.2069,2758.62069,0,0,0,Normal
1779032,8,6,20,5840,6528.831409,7.869448104,2,13,1,DDoS
12050666,8,4,20,8760,963.8471434,0.995795585,2,11,1,DDoS
10836322,9,6,20,10135,1071.858145,1.384233507,2,14,1,DDoS
781,1,1,0,0,0.0,2560.819462,1,1,1,BruteForce
5735829,9,5,20,11595,2024.990633,2.440798008,2,13,1,DDoS
12153709,8,5,20,7300,955.6753416,1.069632324,2,12,1,DDoS
115912479,87,129,623,4080,1740.537358,1.863474941,2,215,0,Normal
4820950,9,6,20,4380,2409.27618,3.111419948,2,14,1,DDoS
28997287,2,2,59,177,12.41495454,0.137943939,0,0,0,Normal
44,1,1,0,0,0.0,45454.54545,1,1,1,PortScan
49681,1,1,55,83,2777.721866,40.25683863,0,0,0,Normal
1981398,2,2,55,187,209.4480766,2.018776642,0,0,0,Normal
31804,2,2,35,67,6414.287511,125.7703434,0,0,0,Normal
24001,2,2,42,126,13999.41669,166.6597225,0,0,0,Normal
77506,1,1,58,186,3148.14337,25.80445385,0,0,0,Normal
4045965,7,5,20,5840,2870.761363,2.965917896,2,11,1,DDoS
372,1,1,0,0,0.0,5376.344086,1,1,1,BruteForce
159,2,2,32,48,1006289.308,25157.2327,0,0,0,Normal
48228,1,1,51,101,3151.69611,41.46968566,0,0,0,Normal
630,10,10,68,62,2063492.063,31746.03175,0,0,0,Normal
23642,1,1,57,142,8417.223585,84.59521191,0,0,0,Normal
48074,1,1,88,170,5366.726297,41.60252943,0,0,0,Normal
9700814,9,6,20,5840,1197.322204,1.546261994,2,14,1,DDoS
321266,1,1,63,215,865.3265518,6.225370876,0,0,0,Normal
81196,1,1,49,171,2709.493078,24.63175526,0,0,0,Normal
365665,1,1,51,109,437.5589679,5.469487099,0,0,0,Normal
123636,1,1,57,161,1763.24048,16.17651817,0,0,0,Normal
3287624,2,2,54,166,113.7599677,1.216684146,0,0,0,Normal
50366,1,1,51,109,3176.746218,39.70932772,0,0,0,Normal
6165932,8,6,20,7300,1883.737933,2.270540771,2,13,1,DDoS
822,1,1,0,0,0.0,2433.090024,1,1,1,BruteForce
16375,1,1,48,48,5862.59542,122.1374046,0,0,0,Normal
270,2,2,44,332,2785185.185,14814.81481,0,0,0,Normal
492652,8,7,20,4380,23576.47995,30.44745581,2,14,1,DDoS
7496816,8,6,20,4380,1549.324407,1.867459465,2,13,1,DDoS
273727,1,1,44,107,551.6445217,7.306549957,0,0,0,Normal
51832,1,1,45,132,3414.878839,38.58620157,0,0,0,Normal
31277,1,1,54,111,5275.442018,63.94475173,0,0,0,Normal
107204,1,1,55,342,3703.220029,18.6560203,0,0,0,Normal
687,1,1,0,0,0.0,2911.208151,1,1,1,BruteForce
4734092,9,6,20,7215,2453.479992,3.168506231,2,14,1,DDoS
50034,1,1,62,78,2798.097294,39.97281848,0,0,0,Normal
30669,1,1,62,127,6162.574587,65.21242949,0,0,0,Normal
7249157,10,5,20,11595,1602.255269,2.069206116,2,14,1,DDoS
472,1,1,43,59,216101.6949,4237.288136,0,0,0,Normal
11245691,8,4,20,10135,1032.840045,1.06707538,2,11,1,DDoS
46711,1,1,46,154,4281.646721,42.81646721,0,0,0,Normal
11803546,8,5,20,7215,984.0263256,1.101363946,2,12,1,DDoS
12110684,8,4,20,10135,959.0705199,0.990860632,2,11,1,DDoS
61423,4,4,38,54,5991.241066,130.244371,0,0,0,Normal
3994906,8,4,20,8760,2907.452641,3.003825372,2,11,1,DDoS
6356608,9,4,20,11595,1827.232386,2.045115886,2,12,1,DDoS
2105984,8,4,20,8760,5515.236583,5.698048988,2,11,1,DDoS
1884945,8,4,20,8760,6161.983506,6.366233498,2,11,1,DDoS
7206338,8,5,20,7215,1611.775634,1.803967563,2,12,1,DDoS
118649485,69,122,149,2860,1422.349199,1.609783641,0,191,0,Normal
3898689,7,6,20,5840,2979.2066,3.334454223,2,12,1,DDoS
23993,1,1,41,319,15004.37628,83.35764598,0,0,0,Normal
111973461,31,45,486,1430,74.82130074,0.678732258,2,75,0,Normal
2746975,8,6,20,7300,4228.28748,5.096515258,2,13,1,DDoS
61615,4,2,42,98,5907.652357,97.37888501,0,0,0,Normal
5849909,8,6,20,4380,1985.500971,2.393199621,2,13,1,DDoS
8027804,9,5,20,5840,1446.846485,1.74393894,2,13,1,DDoS
51098,1,1,46,62,2113.585659,39.14047517,0,0,0,Normal
12840632,8,5,20,7300,904.5504925,1.012411227,2,12,1,DDoS
4720280,7,6,20,4380,2460.659113,2.754073911,2,12,1,DDoS
110097,2,2,30,132,2942.859478,36.3315985,0,0,0,Normal
30535,1,1,45,77,3995.415097,65.49860815,0,0,0,Normal
48065,4,2,25,85,5617.393113,124.8309581,0,0,0,Normal
234,2,2,36,73,931623.9316,17094.01709,0,0,0,Normal
3837884,8,5,20,7300,3026.40726,3.387283201,2,12,1,DDoS
209,2,2,43,161,1952153.11,19138.75598,0,0,0,Normal
1886933,8,7,20,2920,6155.491477,7.949407849,2,14,1,DDoS
5889832,10,6,20,10135,1972.042666,2.716546075,2,15,1,DDoS
48801,2,2,27,95,4999.897543,81.96553349,0,0,0,Normal
139635,7,5,20,7300,83181.15086,85.93833924,2,11,1,DDoS
9365726,8,5,20,5840,1240.160133,1.388039753,2,12,1,DDoS
213,2,2,32,48,751173.7089,18779.34272,0,0,0,Normal
5853295,9,7,20,5840,1984.352403,2.733503095,2,15,1,DDoS
9916756,8,5,20,5840,1171.249953,1.310912561,2,12,1,DDoS
602,2,1,0,0,0.0,4983.388704,2,1,1,PortScan
2709077,8,5,20,7300,4287.43812,4.798682356,2,12,1,DDoS
5421005,8,6,20,5840,2142.591641,2.582546963,2,13,1,DDoS
60919,4,2,30,132,6303.452125,98.49143945,0,0,0,Normal
3429919,8,5,20,7300,3386.377346,3.790176969,2,12,1,DDoS
2103247,9,6,20,4380,5522.413678,7.131829975,2,14,1,DDoS
788,1,1,0,0,0.0,2538.071066,1,1,1,BruteForce
4070972,8,6,20,5840,2853.126968,3.43898214,2,13,1,DDoS
465,1,1,55,105,344086.0215,4301.075269,0,0,0,Normal
145,2,2,42,58,1379310.345,27586.2069,0,0,0,Normal
4728876,8,5,20,7300,2456.186206,2.749067643,2,12,1,DDoS
579,1,1,0,0,0.0,3454.231434,1,1,1,BruteForce
5754540,8,4,20,10135,2018.406337,2.085310033,2,11,1,DDoS
23915,2,2,42,92,11206.35584,167.2590424,0,0,0,Normal
6039587,8,6,20,5840,1923.144745,2.318039296,2,13,1,DDoS
50304,1,1,52,276,6520.356234,39.75826972,0,0,0,Normal
4229081,2,2,52,180,88.67174689,0.945831967,0,0,0,Normal
592,1,1,0,0,0.0,3378.378378,1,1,1,BruteForce
1275997,8,6,20,5840,9102.685978,10.97181263,2,13,1,DDoS
6686970,8,6,20,4380,1736.960088,2.093623869,2,13,1,DDoS
467,1,1,0,0,0.0,4282.655246,1,1,1,BruteForce
9040399,8,5,20,7215,1284.788426,1.437989629,2,12,1,DDoS
2070671,9,7,20,4380,5609.292833,7.726963868,2,15,1,DDoS
160,2,2,37,53,1125000.0,25000.0,0,0,0,Normal
184,2,2,35,125,1739130.435,21739.13043,0,0,0,Normal
1376971,8,5,20,4380,8435.181278,9.441012193,2,12,1,DDoS
181008,1,1,64,130,1071.775833,11.04923539,0,0,0,Normal
11344712,8,5,20,8760,1145.026864,1.145908332,2,12,1,DDoS
7882542,8,5,20,10135,1473.509434,1.649214175,2,12,1,DDoS
3960897,7,4,20,8760,2932.416571,2.777148712,2,10,1,DDoS
8084791,8,6,20,4380,1436.648146,1.731646495,2,13,1,DDoS
6105802,7,5,20,4380,1902.289003,1.965343783,2,11,1,DDoS
166,2,2,40,56,1156626.506,24096.38554,0,0,0,Normal
2889940,7,6,20,4380,4019.114584,4.498363288,2,12,1,DDoS
53461,1,1,51,133,3441.761284,37.41044874,0,0,0,Normal
1398980,8,5,20,5840,8302.477519,9.292484524,2,12,1,DDoS
11840675,8,6,20,4380,980.9406981,1.182365026,2,13,1,DDoS
9044766,8,4,20,8760,1284.168103,1.326734158,2,11,1,DDoS
23333,1,1,50,66,4971.499593,85.71551022,0,0,0,Normal
1860013,9,6,20,4380,6244.580011,8.064459765,2,14,1,DDoS
8510865,8,4,20,7215,1364.726147,1.409962442,2,11,1,DDoS
76895608,262,469,889,2860,8019.404697,9.506394696,2,730,0,Normal
80357,1,1,51,151,2513.782247,24.88893314,0,0,0,Normal
213,2,2,52,180,2178403.756,18779.34272,0,0,0,Normal
11749144,9,6,20,4380,988.5826576,1.276688753,2,14,1,DDoS
